    0.53711665    -0.11013233    -0.83628738     0.37248387     0.92050503     0.11800958     0.75681006    -0.37488847     0.53544109
   0.083155402   -0.010845254     0.99647758    -0.23900773     0.97053829    0.030507981    -0.96745051    -0.24070275    0.078113402
      0.068081  -0.0027616411    -0.99767597     0.26626123     0.96377625    0.015501753      0.9614936     -0.2666978    0.066350169
    0.86069353    -0.31550165    -0.39958148     0.49949699     0.67518261     0.54279942    0.098536353    -0.66677369     0.73871742
    0.83268429    -0.21773464    -0.50914487     0.49936388     0.69262303     0.52048924     0.23931692    -0.68765177     0.68546514
    0.64566853     0.29430021    -0.70462723     0.29270203     0.75688533     0.58433733     0.70529261    -0.58353405     0.40255477
    0.66948737     0.39855597    -0.62684911     0.16138051     0.74567902     0.64646665     0.72508137    -0.53396248     0.43490352
    0.30896303   -0.095542522      0.9462629     -0.1065831     0.98519571     0.13427381      -0.945083    -0.14234128     0.29420584
    0.30228438    0.028529304     0.95279076   -0.065498012     0.99781123  -0.0090973111    -0.95096486   -0.059655925     0.30349137
     0.1599492    -0.44939466     0.87889743   -0.086026734     0.88062707     0.46593493    -0.98336954     -0.1501346     0.10219564
     0.1292062    -0.50543761     0.85313456    -0.17016778     0.83628191     0.52122499    -0.97690772    -0.21252151    0.022043609
    0.36575269    -0.27194733    -0.89009529    -0.20243013     0.91022014    -0.36127738     0.90843107     0.31232028     0.27786513
    0.36716545    -0.29256651    -0.88294642    -0.15157179     0.91773921    -0.36712497     0.91772301     0.26862537      0.2926173
    0.75498741    0.038180281    -0.65462682     0.36718521     0.80250159     0.47028312     0.54329461    -0.59542712     0.59185936
    0.70220029  -0.0095133303     -0.7119159     0.41052315      0.8223678      0.3939314     0.58170911     -0.5688767     0.58137235
    0.70360405    0.069659811    -0.70716961     0.43570371     0.74386485     0.50678137     0.56134091    -0.66468985     0.49303528
    0.25844095    -0.12695719    -0.95764824    -0.36132907     0.90666613    -0.21771044     0.89590713     0.40229144     0.18844634
    0.19902755   -0.097386373    -0.97514303    -0.37256815      0.9128176    -0.16720349     0.90641106     0.39658534     0.14539279
   0.078594167   -0.044791909    -0.99589992    -0.43165444     0.89895753    -0.07449699     0.89860859     0.43573965    0.051318192
  0.0098608918    0.016057386     0.99982245     0.34891156     0.93697325   -0.018489203    -0.93710377     0.34903193   0.0036367844
    0.60004209     0.12420568    -0.79026732     0.14736067     0.95380627     0.26179846     0.78627878    -0.27354442     0.55402087
    0.49014553     0.13436278    -0.86122239      0.1807598     0.95089949     0.25122908     0.85269177     -0.2788132     0.44179175
    0.69631727     -0.5178214    -0.49699422    -0.26572192     0.45725639    -0.84870988     0.66673392     0.72303361     0.18079902
    0.76297704    -0.42569558    -0.48646615    -0.22362349     0.53226689    -0.81650749     0.60651346     0.73176173     0.31091189
    0.58645704    0.022669445    -0.80966304       0.427576     0.84031905     0.33323063     0.68792943    -0.54161793     0.48311811
    0.55294608     0.12024213    -0.82449528     0.35994923     0.85796165     0.36652199     0.75145671    -0.49944333     0.43112547
    0.34454501     0.38788191    -0.85488968    0.077873341     0.89570126     0.43778419     0.93553433    -0.21740947     0.27840374
    0.28779209     0.38818189    -0.87549445     0.11031933     0.89464751      0.4329382      0.9513177    -0.22118015     0.21464851
     0.2384341      0.4595403    -0.85555356    0.048498414     0.87422818     0.48308694     0.96994695    -0.15667739     0.18615884
    0.19104293     0.44206673    -0.87640151   -0.039994538     0.89561043     0.44303769     0.98076656   -0.049587947      0.1887803
    0.43685305     0.39759576    -0.80689344    0.013055511      0.8941169     0.44764329     0.89943814    -0.20608874     0.38540688
    0.41595656     0.39940813    -0.81697814   -0.099726294     0.91300201     0.39557805     0.90389978    -0.08306908     0.41960067
    0.37921476     0.40290141    -0.83298656   -0.079684657     0.91110084     0.40440774      0.9218712   -0.086981138     0.37760795
    0.35055594     0.37311985    -0.85900647     -0.1738674      0.9271945     0.33178379     0.92026119    0.033044445     0.38990692
    0.73316602    -0.13096436    -0.66731996     0.60825838      0.5651204     0.55736942      0.3041206    -0.81454728     0.49398724
    0.79122998    -0.15554786    -0.59140509     0.55525332     0.58795114     0.58822377     0.25622035    -0.79379992     0.55157304
    0.75693385    -0.15860574    -0.63395217     0.56583459     0.64439093     0.51438463     0.32692868    -0.74806721     0.57750592
     0.5264529     0.29989493    -0.79555665    -0.13544888     0.95335713     0.26974762     0.83934555   -0.034252158     0.54251806
    0.53698576     0.35030756    -0.76741834    -0.15678126     0.93529738     0.31723563      0.8288944     -0.0500342     0.55716304
    0.52507541     0.41876055    -0.74090176    -0.17549924     0.90513462     0.38720968     0.83276397   -0.073286581     0.54875609
    0.52671121     0.47862473    -0.70249104    -0.16322059     0.86798465     0.46900072     0.83422679    -0.13236694     0.53529866
    0.72027743    -0.22532319    -0.65607155      0.5634583     0.74169612     0.36387032      0.4046173    -0.63175654      0.6611872
    0.74410587    -0.24883594    -0.61998962     0.56115707     0.73638362     0.37794433     0.36250407    -0.62914215     0.68758341
    0.54227679     0.47863316     -0.6905405     -0.2748927     0.87771323     0.39249649     0.79395837   -0.023017191     0.60753627
    0.59806526     0.41830076    -0.68362447    -0.21404165     0.90536996     0.36673069     0.77233679   -0.073004779     0.63100411
    0.52076792   0.0040106003    -0.85368887    -0.16418382     0.98179183    -0.09554311     0.83776157     0.18991768     0.51194416
    0.50660305    0.065191734    -0.85971122    -0.17322233     0.98450096   -0.027420412     0.84459894     0.16281245     0.51004385
    0.53617181     0.14627363    -0.83133857    -0.23469609     0.97187051     0.01963291     0.81082522      0.1845853     0.55541942
    0.56702885     0.14335859    -0.81112674    0.018083949     0.98233412     0.18625961     0.82349939    -0.12028295      0.5544193
    0.59577405     0.08803891    -0.79831224  -0.0073849521      0.9945324     0.10416699     0.80311814   -0.056164494     0.59316676
    0.55081914     0.17824923    -0.81536831   -0.074740186     0.98353761     0.16452258     0.83127142   -0.029681405     0.55507372
    0.52156527     0.19287384    -0.83112535    -0.10548184     0.98121757     0.16151058     0.84666596   0.0034303203      0.5321137
    0.50722308    0.070162432      -0.858954   -0.084043872     0.99595692    0.031724362     0.85770704    0.056098491     0.51106906
    0.51533564     0.11596978    -0.84910552    -0.11127566     0.99146872    0.067878606     0.84973343    0.059504509     0.52384378
    0.55326673    -0.08528103    -0.82862722   -0.068794801     0.98666959    -0.14748016     0.83015854     0.13860111     0.54002456
    0.32540089    -0.14474923    -0.93443134     0.51031879     0.85882422    0.044673207     0.79604585    -0.49139457     0.35333041
    0.33976193    -0.13016906    -0.93146006     0.43121961     0.90170454    0.031282045     0.83582981    -0.41229229     0.36249633
    0.26399769     0.18786314    -0.94605109    -0.39959677     0.91401498    0.069993152       0.877854     0.35956093     0.31636734
    0.50639859      0.2840879    -0.81415879    -0.31027505      0.9409627     0.13534616     0.80454326     0.18407405     0.56464757
    0.49363607     0.33566776    -0.80227837    -0.35984366     0.91867168     0.16295672     0.79172973     0.20825347     0.57427739
    0.52866612     0.36157202    -0.76796992    -0.33692256     0.91980086     0.20112079     0.77909904     0.15242064     0.60808932
    0.53438558    -0.13771023    -0.83394721     0.54053343     0.81419495     0.21192025     0.64981202    -0.56402347     0.50953102
    0.44520449     -0.1066537    -0.88905453     0.50456623     0.85012186     0.15068425     0.73973365     -0.5156722     0.43229193
    0.45633925     0.24459041    -0.85552909    -0.02119456     0.96419343     0.26435168     0.88955341    -0.10250149      0.4451833
    0.38260116   -0.048997144    -0.92261348     0.60496068     0.76804105     0.21008455     0.69831148    -0.63852348     0.32349474
    0.46791155    0.044724985    -0.88264288      0.5058461     0.80539166     0.30897248     0.72469201    -0.59105325      0.3542281
    0.48443378    -0.23445113    -0.84282655     0.52287407     0.84999732    0.064087957     0.70137481    -0.47173852     0.53435582
   0.048152454    -0.27403218    -0.96051429    -0.25709387     0.92582923    -0.27702524     0.96518604     0.26028178   -0.025871043
    0.16326376    -0.12633386     0.97846037    -0.63105141     0.74897931     0.20200028    -0.75836605    -0.65043813    0.042558016
    0.87383431   0.0084739849     0.48614997     0.35586548      0.6701661    -0.65133491    -0.33132063     0.74216278     0.58259853
    0.86639052   -0.057816015     0.49600884     0.40640443     0.65881829    -0.63308286    -0.29017737     0.75007718      0.5942906
    0.77719941   -0.055090555     0.62683819     0.40965374     0.80044761    -0.43756993    -0.47764516      0.5968657     0.64467546
    0.69320546   -0.070065947     0.71732625     0.49343526     0.77158107    -0.40147765    -0.52534544     0.63226056     0.56943722
    0.94050997    0.013014406    -0.33951676     0.31119593     0.36808801     0.87616683     0.13637484    -0.92969987     0.34214041
    0.90724441    0.022727706    -0.41998932     0.39649737     0.28697939      0.8720279     0.14034747     -0.9576671     0.25134897
     0.9167291     0.15063848    -0.37002135     0.31110894     0.31188085     0.89774248     0.25063714    -0.93810361     0.23904528
    0.62876755     0.57306719    -0.52559048   -0.072040134     0.71594293      0.6944321     0.77424904    -0.39877277     0.49144552
    0.58515881     0.60146553    -0.54390108    -0.10885176     0.72291124     0.68231271     0.80357978    -0.34005671     0.48848847
    0.56867921     0.55143304    -0.61034871    -0.02373003     0.75270114     0.65793455     0.82221703    -0.35967011     0.44113102
    0.49684106     0.54884745    -0.67224656   0.0075087199     0.77187135     0.63573441     0.86780907    -0.32090667     0.37937624
    0.63803631     0.52927877     -0.5592617    0.024963138     0.71170813     0.70203161     0.76960153    -0.46188258     0.44088317
    0.85150519    -0.45861856     -0.2541809   -0.062096202     0.39314667    -0.91737656     0.52065629     0.79693457     0.30628796
    0.90231477    -0.39669442    -0.16870562   -0.011192978      0.3696658    -0.92909736     0.43093244     0.84022659     0.32911472
    0.85560949     0.51330143    0.066738669   -0.086621354     0.26910182     -0.9592085    -0.51032259      0.8149269     0.27470894
    0.86829741    -0.49604082  -0.0017675617     0.15115055     0.26797281    -0.95149571     0.47245437     0.82591409     0.30765694
    0.85187999     0.50799618     0.12743771   -0.062676442     0.34045707    -0.93816877    -0.51997322     0.79121986     0.32186796
    0.90076725    -0.43124786   -0.051416414    0.088467272      0.2981021    -0.95042553     0.42519632     0.85156351     0.30667193
    0.75953248     0.53503589     0.36992839    0.055023571     0.51382406    -0.85612922    -0.64813796     0.67061273     0.36082648
    0.77446199     0.48436307     0.40694108      0.1262707     0.51196342    -0.84967592    -0.61989059     0.70942644     0.33533534
    0.83743609     0.48864942      0.2447908    0.038395038     0.39418885    -0.91822708    -0.54518493     0.77835525     0.31134625
    0.85103673     0.47125496     0.23163602    0.010560786     0.42567251    -0.90481566    -0.52499995     0.77247763     0.35728612
    0.80810465     0.52586753     0.26538692    0.021651171     0.42371999    -0.90553443     -0.5886409     0.73751252     0.33102444
    0.77672991     0.57293578     0.26160131    0.047386732     0.36101302    -0.93135605    -0.62804869     0.73580853     0.25326005
    0.83142458     0.45470882      0.3193322    0.073536252     0.47960959    -0.87439526    -0.55075002      0.7504762     0.36532162
    0.39157777     0.33271105     0.85788706     0.61088705     0.60321926    -0.51278021    -0.68810164     0.72486542    0.032958382
    0.12393259     0.49743227    -0.85860459     0.20260615     0.83436172     0.51263172     0.97138636    -0.23749034   0.0026217738
    0.42781905     0.28793773     0.85677461     0.56380391     0.65587517    -0.50194912    -0.70646728     0.69779627     0.11825547
    0.40921116     0.27798879     0.86906183     0.60956958     0.62543796     -0.4870855    -0.67894857     0.72907447    0.086482679
    0.20967969     0.23724896     0.94855013    -0.11358185     0.96945814    -0.21737083    -0.97115065   -0.062159834     0.23022286
    0.19322905     0.19502221     0.96157624    -0.16926242     0.97197867    -0.16311865    -0.96644336    -0.13123946     0.22082445
   0.084989503     0.14202174      0.9862082    -0.17638925     0.97630075     -0.1253941    -0.98064449    -0.16329934     0.10802642
    0.17575039     0.03017064     0.98397232     0.33689128      0.9373359    -0.08891388    -0.92499517     0.34711835     0.15457292
    0.20066989   0.0079752465     0.97962645     0.30745882     0.94893082   -0.070706221    -0.93016164      0.3153834     0.18796978
   0.084879284     0.16357504     0.98287268     0.21387322     0.96044924    -0.17831295    -0.97316687     0.22534522    0.046537923
     0.1147857    0.061194526     0.99150364     0.24171733     0.96638199   -0.087627495    -0.96353359       0.249722    0.096135052
    0.88638502      0.4626134    -0.01761943   -0.085932783     0.12701429    -0.98817151    -0.45490346      0.8774145     0.15233722
    0.89191766    -0.45218268  -0.0037025756    0.069365373     0.14490313    -0.98701141     0.44684598     0.88007608     0.16060748
    0.79543472    -0.55975797    -0.23228134   -0.081079028     0.28154161    -0.95611742      0.6005912     0.77936214     0.17856334
    0.76823877    -0.59313301    -0.24083693   -0.092708497     0.26916284    -0.95862219     0.63341482     0.75877836     0.15179285
     0.7812527    -0.52468676    -0.33815384    -0.17398313     0.33722535    -0.92520751     0.59947817     0.78165393     0.17217157
    0.77093981    -0.55554032     -0.3114912    -0.15884873      0.3058999    -0.93871845     0.61678108      0.7731754     0.14758354
    0.75169421    -0.58446908    -0.30553513    -0.11614099     0.33872246    -0.93369072     0.64920497     0.73733506     0.18673489
    0.69722519    -0.64315399    -0.31659119    -0.15795905     0.29294619     -0.9429907     0.69923241     0.70748532     0.10265747
    0.93742926     0.34110219   -0.069826099    -0.11295693     0.10824578    -0.98768597    -0.32934347     0.93377307     0.14000262
    0.92987252     0.34438102    -0.12937855    -0.17494316     0.10457015    -0.97900969    -0.32362323      0.9329881     0.15748401
    0.83812006    -0.50784193    -0.19912643     -0.1144194     0.19325385    -0.97445428      0.5333507     0.83949361     0.10386296
    0.80042464    -0.57966899    -0.15265734   -0.069118841     0.16371931    -0.98408261     0.59543512     0.79823546    0.090978921
    0.92019931     0.39020607   -0.031184294    -0.12162689     0.20928447    -0.97026126    -0.37207544     0.89662659     0.24004298
    0.91500429       0.402893     0.02108041   0.0080897843    0.033918194    -0.99939187      -0.403363     0.91461838    0.027775975
      0.917815      0.3963139   -0.023471502   -0.034614006    0.020985863     -0.9991804    -0.39549651      0.9178752    0.032979151
    0.91549547    -0.40074269    0.035683839    0.048880404     0.19882503     0.97881526     -0.3993479     -0.8943567     0.20161187
    0.92162489    -0.38759127    0.019508128     0.04011887     0.14515341     0.98859545    -0.38600264    -0.91033153     0.14932672
    0.86940669    -0.48975016    0.065397145   -0.016700185     0.10315434     0.99452516    -0.49381486    -0.86573897    0.081504152
     0.8780979    -0.47402713    0.065133401    0.018264608     0.16923295     0.98540683    -0.47813229    -0.86409403     0.15726102
    0.93816988    -0.34200019   -0.053601669    0.077056577    0.055357578     0.99548874    -0.33749008    -0.93806791    0.078288176
    0.63120574    -0.28400751     0.72174722    -0.40753532      0.6702984     0.62017338     -0.6599199    -0.68559448      0.3073531
    0.63739072    -0.27425873     0.72008001    -0.44792747     0.62851123     0.63587311    -0.62697212    -0.72784324     0.27775921
    0.67617013    -0.18504828     0.71312768    -0.42069054     0.69764779     0.57991986    -0.60482512    -0.69213055     0.39388053
    0.63787589    -0.17274322     0.75051591    -0.48375358     0.66840421     0.56499407    -0.59924689    -0.72346085     0.34279378
    0.71503375    -0.08708464     0.69364472    -0.46208077     0.68568973     0.56241528     -0.5246028     -0.7226658     0.45005117
    0.66755532   -0.064610632     0.74175155     -0.5142718     0.68039691     0.52209632    -0.53841843    -0.72999008     0.42097515
    0.74532696     -0.1195255     0.65589739    -0.38586925     0.72493732     0.57058811    -0.54368433    -0.67836534     0.49419411
    0.23447482     0.10795384    -0.96610948     -0.1321405     0.98813011    0.078343939      0.9630994     0.10929251     0.24595671
    0.22763312    0.080655368    -0.97040088    -0.16924686     0.98467238    0.042140236     0.95892579     0.15464479     0.23779472
    0.32692314     0.19913362    -0.92383281    -0.15875252     0.97522889     0.15403326     0.93162165    0.096303751     0.35043786
      0.338502     0.16775833    -0.92589067    -0.16829185     0.97890733     0.11583736     0.92579385     0.11660868     0.35959445
    0.35567723     0.21584721    -0.90934245    -0.21409718     0.96591018     0.14553321     0.90975607      0.1429248     0.38976454
     0.6041412     0.54024398    -0.58578994      0.3740859     0.45680088     0.80708902     0.70361435    -0.70673149    0.073874578
    0.59436404     0.54801971    -0.58856247     0.34698887     0.48547447     0.80244206     0.72548612    -0.68116733    0.098391832
    0.57800576     0.52626205    -0.62366465     0.38250574     0.50037721     0.77673162     0.72083195    -0.68751066    0.087922652
    0.76107037    0.045711463    -0.64705669     0.52018119     0.55293673      0.6509013     0.38753506    -0.83196841     0.39704551
    0.73494254    0.064551807    -0.67505001     0.54808887     0.52963998     0.64736395     0.39932199     -0.8457627     0.35387483
    0.74589927     0.14051706    -0.65106776     0.47515162     0.57274931     0.66797393     0.46676034    -0.80759717     0.36044638
    0.67299766     0.39165174    -0.62744168     0.36835705     0.55814371      0.7434976     0.64139476    -0.73149471     0.23136173
    0.63332761     0.46529623     -0.6183814     0.32267186     0.56752113     0.75749762      0.7034053    -0.67927843     0.20928881
    0.76227587     0.41133749     -0.4997369      0.1689635      0.6188575     0.76711585     0.62480944     -0.6691912     0.40223912
    0.74190335     0.41239198    -0.52868919     0.19823747     0.61833489     0.76050238     0.64053206    -0.66902528     0.37699319
    0.80312941     0.39036945    -0.45010537     0.16439996     0.58093333     0.79717572     0.57267425    -0.71423257     0.40238792
    0.50631871     0.21246464     0.83576321     0.63832699     0.55929679    -0.52889106    -0.57981033     0.80127766     0.14756051
    0.47329939     0.15738711     0.86672774     0.65133295     0.59991546     -0.4646147    -0.59308774      0.7844302     0.18142822
     0.5153712      0.1848309      0.8367975     0.58687431     0.63543251    -0.50180083    -0.62447664     0.74970866      0.2190111
    0.56337317     0.15705756     0.81113722     0.68069632     0.46818792    -0.56342932    -0.46825548     0.86955908     0.15685601
    0.61535059     0.13870354     0.77595424     0.60228358     0.55233009    -0.57635576    -0.50852546     0.82200535     0.25633778
     0.6601494     0.14409555     0.73718332     0.57587832     0.53301386     -0.6198874    -0.48225194     0.83374618     0.26888727
    0.61161527     0.22588333      0.7582239     0.55011631     0.56735191    -0.61276738    -0.56859371     0.79188922     0.22273898
    0.67201968     0.26045791     0.69321803     0.48423129     0.55368907    -0.67745736    -0.56027637     0.79094253     0.24596808
    0.61827272    0.052879216     0.78418278     0.60503165     0.60482252    -0.51780926    -0.50167275     0.79460274     0.34195166
    0.73337807     0.11294315     0.67037336     0.54359069     0.49475092    -0.67803443    -0.40824719      0.8616643     0.30144463
    0.70398342      0.1222374     0.69961801     0.50595368     0.60499064    -0.61481477     -0.4984157     0.78679371     0.36405692
     0.8791622     0.44732181     0.16424682     0.06993425     0.21982688    -0.97302895    -0.47136294     0.86693675     0.16198037
    0.83610574     0.50523609     0.21369064     0.12434504       0.204852    -0.97086249    -0.53428972     0.83831507     0.10845433
    0.82722793     0.53459181     0.17293223     0.13318754     0.11243824     -0.9846922    -0.54585258      0.8375973    0.021811089
    0.91838615     0.36465972     0.15359089    0.067816053     0.23736139    -0.96905137    -0.38983054     0.90037929     0.19325963
    0.94176056     0.32520486    0.085608643  -0.0074571892     0.27470547     -0.9614995    -0.33620147     0.90486391      0.2611319
    0.78121713    0.055329403    -0.62180259     0.58663858     0.27548923     0.76155161     0.21343611    -0.95971055     0.18275854
     0.7865623    0.078337747    -0.61252179     0.55878845     0.33188112     0.76000683     0.26282164    -0.94006283     0.21727095
    0.91247964     0.30832978     0.26891197     0.21892287        0.18729    -0.95759868    -0.34562072     0.93266028     0.10339787
    0.93104585     0.23200093     0.28165437     0.24535724     0.17330753    -0.95381567    -0.27009895     0.95715206     0.10443415
    0.84873093     0.30962478     0.42870538     0.40427208     0.14271907    -0.90343531     -0.3409104      0.9400871  -0.0040425628
     0.8809991     0.28820931     0.37520126     0.33987224     0.16615758    -0.92567733    -0.32913135     0.94304139    0.048430335
    0.89241811      0.3305907     0.30708258     0.28382386     0.11777457    -0.95161608    -0.35076194     0.93639679    0.011274633
    0.80203653     0.44573301     0.39756695     0.28529036     0.29889676     -0.9106427    -0.52473499     0.84379074     0.11256279
    0.80638461     0.48150355     0.34336307     0.21804765     0.29762592    -0.92944824    -0.54972638     0.82436226     0.13501024
    0.75427915     0.49695282     0.42906976     0.32697613      0.2823788    -0.90185854    -0.56934135     0.82054866    0.050500729
    0.77770861     0.41722903     0.47020129      0.3644005     0.31027334    -0.87803344    -0.51223197     0.85419576    0.089263779
    0.84761756      0.4327774     0.30699869     0.16896096     0.32831998    -0.92933212    -0.50298774     0.83958901      0.2051673
    0.85343208     0.43488636    -0.28727607     0.16249445     0.30169864     0.93945382     0.49522645     -0.8484408     0.18681268
    0.84711294     0.44524794    -0.29009299      0.1400347     0.33956435     0.93010017     0.51263042    -0.82852298     0.22529919
    0.85519607     0.42569998     -0.2956674     0.20328684     0.24925118     0.94686235     0.47677473    -0.86985825     0.12661942
     0.8445486     0.49208533    -0.21116271    0.065902654     0.29582817     0.95296513     0.53140804    -0.81874154     0.21741154
    0.82281685     0.53643576    -0.18764087    0.017336076      0.3063295     0.95176767     0.56804215    -0.78638344     0.24275338
     0.8213989     0.51801031    -0.23868215     0.12572793      0.2437359     0.96165758     0.55632395    -0.81991349     0.13507604
    0.82100874     0.53580731    -0.19711714     0.13675293     0.15064874     0.97908304      0.5542953    -0.83079208    0.050410713
    0.87063675     0.43205014     0.23521124     0.19218523     0.14140545    -0.97111757    -0.45283163     0.89069477    0.040079127
    0.85495281     0.45678504     0.24577045     0.20756844     0.13294207    -0.96914485     -0.4753641     0.87958731     0.01884504
    0.88437975     0.43225605     0.17614528     0.13395669     0.12645763    -0.98288559    -0.44713316     0.89283995    0.053932974
    0.91556446     0.36439282     0.17017519     0.14079308     0.10594997    -0.98435355    -0.37672142     0.92519862    0.045700045
    0.94666508     0.28686256     0.14674843     0.11819315     0.11454194    -0.98636227    -0.29975926     0.95109937    0.074527662
    0.81526244     0.48527173    -0.31600395     0.25030169     0.19679002     0.94795715     0.52220323    -0.85193018    0.038971177
    0.79439714     0.48695963     0.36304751     0.30428168     0.19824971    -0.93172406    -0.52568606     0.85062763   0.0093161075
    0.88882004      0.3442628    -0.30246002      0.2334798     0.22773103     0.94531781     0.39431729    -0.91083572     0.12203349
    0.85479823      0.3926897     0.33928569     0.25538232     0.25083989    -0.93373402    -0.45177412     0.88480176     0.11413149
    0.91154942    -0.38709428    -0.13869275     0.19725534     0.11570991     0.97349964    -0.36078801    -0.91475092     0.18183171
    0.85245377     0.25043298    -0.45891818     0.39356484     0.27041618     0.87862495     0.34413556    -0.92960121     0.13195567
    0.82175794       0.254054    -0.51006906      0.4417124     0.28151254     0.85184555     0.36000561    -0.92531468     0.11911636
    0.77954771     0.38597272    -0.49328534      0.4106476      0.2797257     0.86782607     0.47294178    -0.87907826    0.059560754
    0.81377701     0.34404799    -0.46839936     0.38826083     0.27788017     0.87865587     0.43245868    -0.89689107    0.092552133
    0.81141152     0.39473157    -0.43104331     0.36054177      0.2424156     0.90069102      0.4600228    -0.88624019    0.054381589
      0.696729     0.51288469     -0.5015157     0.40203861     0.29981694     0.86514436      0.5940822    -0.80439984    0.002691706
    0.80416422     0.37181777    -0.46375797     0.27247222     0.46282064     0.84353775     0.52827908    -0.80470405     0.27087379
    0.80486331     0.34401989    -0.48357561     0.26349632     0.52296344     0.81060405     0.53175628    -0.77984585     0.33026611
    0.66621414     0.29801126     0.68362856     0.52710578     0.46030564     -0.7143376    -0.52755873     0.83624638     0.14957866
    0.69249279     0.30726341     0.65271964     0.52554691     0.40496001    -0.74820307    -0.49422078     0.86116002     0.11895056
    0.52205993     0.28106074    -0.80526908      0.6650213     0.45702994     0.59065244     0.53404129    -0.84387706    0.051685641
    0.51964778     0.28627077    -0.80499393     0.68410756     0.42501529     0.59275531     0.51182324    -0.85872641    0.025018255
    0.55148743     0.27678251    -0.78692633     0.63460145     0.47307662      0.6111297     0.54142646    -0.83641494    0.085249229
    0.56016584     0.23359243    -0.79476336     0.64335946     0.48169305     0.59502975     0.52182643    -0.84463387     0.11954409
    0.52650642       0.237997    -0.81617916     0.66564689     0.48180433     0.56989368     0.52887164     -0.8433398     0.09525111
    0.48028079     0.26960538     -0.8346516     0.65391236     0.52415004     0.54558718     0.58457591    -0.80782404    0.075440907
    0.57468498     0.30502132     0.75940711     0.65561104     0.38379299    -0.65029002    -0.48980745     0.87158759     0.02058472
    0.57419436     0.19310666    -0.79561967     0.71776294     0.34875099     0.60265173     0.39384921    -0.91710554    0.061646049
    0.54290924      0.2120666     -0.8125745     0.71770723     0.38524979     0.58006804     0.43605721    -0.89811489    0.056953942
    0.16094517     0.60326125     -0.7811354    0.080859667     0.78073305     0.61961085     0.98364545    -0.16288572    0.076875708
    0.58700778     0.18630736    -0.78785242     0.68301712     0.40848891      0.6054952     0.43463718    -0.89354708     0.11253505
